,Page_Number,Standard,Crane_Model,Configuration,Slew_Range_deg,Track_Width m,Main_Boom_Length m,Boom_Angle_deg,Angle_Jib_to_Main_Boom_deg,Jib_Length m,SL_Mast_Length m,SL_Mast_Radius m,Superlift_Radius m,Counterweight t,Superlift_Counterweight t,Central_Ballast t,Radius_List,Radis column head,head_configure
612,1615,DIN15019.2,,,0-360,8.4,48,65,,66.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
613,1616,DIN15019.2,,,0-360,8.4,48,65,,72.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
614,1617,DIN15019.2,,,0-360,8.4,48,65,,78.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
615,1618,DIN15019.2,,,0-360,8.4,48,65,,84.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
616,1619,DIN15019.2,,,0-360,8.4,48,65,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
617,1620,DIN15019.2,,,0-360,8.4,48,65,,96.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
618,1621,DIN15019.2,,,0-360,8.4,54,65,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
619,1622,DIN15019.2,,,0-360,8.4,54,65,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
620,1623,DIN15019.2,,,0-360,8.4,54,65,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
621,1624,DIN15019.2,,,0-360,8.4,54,65,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
622,1625,DIN15019.2,,,0-360,8.4,54,65,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
623,1626,DIN15019.2,,,0-360,8.4,54,65,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
624,1627,DIN15019.2,,,0-360,8.4,54,65,,60.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
625,1628,DIN15019.2,,,0-360,8.4,54,65,,66.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
626,1629,DIN15019.2,,,0-360,8.4,54,65,,72.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
627,1630,DIN15019.2,,,0-360,8.4,54,65,,78.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
628,1631,DIN15019.2,,,0-360,8.4,54,65,,84.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
629,1632,DIN15019.2,,,0-360,8.4,54,65,,90.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
630,1633,DIN15019.2,,,0-360,8.4,54,65,,96.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
631,1634,DIN15019.2,,,0-360,8.4,60,65,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
632,1635,DIN15019.2,,,0-360,8.4,60,65,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
633,1636,DIN15019.2,,,0-360,8.4,60,65,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
634,1637,DIN15019.2,,,0-360,8.4,60,65,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
635,1638,DIN15019.2,,,0-360,8.4,60,65,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
636,1639,DIN15019.2,,,0-360,8.4,60,65,,54.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
637,1640,DIN15019.2,,,0-360,8.4,60,65,,60.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
638,1641,DIN15019.2,,,0-360,8.4,60,65,,66.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
639,1642,DIN15019.2,,,0-360,8.4,60,65,,72.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
640,1643,DIN15019.2,,,0-360,8.4,60,65,,78.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
641,1644,DIN15019.2,,,0-360,8.4,60,65,,84.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
642,1645,DIN15019.2,,,0-360,8.4,60,65,,90.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
643,1646,DIN15019.2,,,0-360,8.4,60,65,,96.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
644,1647,DIN15019.2,,,0-360,8.4,66,65,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
645,1648,DIN15019.2,,,0-360,8.4,66,65,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
646,1649,DIN15019.2,,,0-360,8.4,66,65,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
647,1650,DIN15019.2,,,0-360,8.4,66,65,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
648,1651,DIN15019.2,,,0-360,8.4,66,65,,48.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
649,1652,DIN15019.2,,,0-360,8.4,66,65,,54.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
650,1653,DIN15019.2,,,0-360,8.4,66,65,,60.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
651,1654,DIN15019.2,,,0-360,8.4,66,65,,66.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
652,1655,DIN15019.2,,,0-360,8.4,66,65,,72.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
653,1656,DIN15019.2,,,0-360,8.4,66,65,,78.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
654,1657,DIN15019.2,,,0-360,8.4,66,65,,84.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
655,1658,DIN15019.2,,,0-360,8.4,66,65,,90.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
656,1659,DIN15019.2,,,0-360,8.4,66,65,,96.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
657,1660,DIN15019.2,,,0-360,8.4,72,65,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
658,1661,DIN15019.2,,,0-360,8.4,72,65,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
659,1662,DIN15019.2,,,0-360,8.4,72,65,,36.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
660,1663,DIN15019.2,,,0-360,8.4,72,65,,42.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
661,1664,DIN15019.2,,,0-360,8.4,72,65,,48.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
662,1665,DIN15019.2,,,0-360,8.4,72,65,,54.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
663,1666,DIN15019.2,,,0-360,8.4,72,65,,60.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
664,1667,DIN15019.2,,,0-360,8.4,72,65,,66.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
665,1668,DIN15019.2,,,0-360,8.4,72,65,,72.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
666,1669,DIN15019.2,,,0-360,8.4,72,65,,78.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
667,1670,DIN15019.2,,,0-360,8.4,72,65,,84.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
668,1671,DIN15019.2,,,0-360,8.4,72,65,,90.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
669,1672,DIN15019.2,,,0-360,8.4,72,65,,96.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
670,1673,DIN15019.2,,,0-360,8.4,78,65,,30.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
671,1674,DIN15019.2,,,0-360,8.4,78,65,,36.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
672,1675,DIN15019.2,,,0-360,8.4,78,65,,42.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
673,1676,DIN15019.2,,,0-360,8.4,78,65,,48.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
674,1677,DIN15019.2,,,0-360,8.4,78,65,,54.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
675,1678,DIN15019.2,,,0-360,8.4,78,65,,60.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
676,1679,DIN15019.2,,,0-360,8.4,78,65,,66.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
677,1680,DIN15019.2,,,0-360,8.4,78,65,,72.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
678,1681,DIN15019.2,,,0-360,8.4,78,65,,78.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
679,1682,DIN15019.2,,,0-360,8.4,78,65,,84.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
680,1683,DIN15019.2,,,0-360,8.4,78,65,,90.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
681,1684,DIN15019.2,,,0-360,8.4,78,65,,96.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
682,1685,DIN15019.2,,,0-360,8.4,84,65,,36.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
683,1686,DIN15019.2,,,0-360,8.4,84,65,,42.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
684,1687,DIN15019.2,,,0-360,8.4,84,65,,48.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
685,1688,DIN15019.2,,,0-360,8.4,84,65,,54.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
686,1689,DIN15019.2,,,0-360,8.4,84,65,,60.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
687,1690,DIN15019.2,,,0-360,8.4,84,65,,66.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
688,1691,DIN15019.2,,,0-360,8.4,84,65,,72.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
689,1692,DIN15019.2,,,0-360,8.4,84,65,,78.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
690,1693,DIN15019.2,,,0-360,8.4,84,65,,84.0,30,13.5,13.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
691,1694,DIN15019.2,,,0-360,8.4,84,65,,90.0,30,13.5,13.0,160,,0,"['200', '250', '300']","['single hook block', 'DS-Code']",SWSL
692,1695,DIN15019.2,,,0-360,8.4,84,65,,96.0,30,13.5,13.0,160,,0,"['200', '250', '300']","['single hook block', 'DS-Code']",SWSL
693,1696,DIN15019.2,,,0-360,8.4,36,65,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
694,1697,DIN15019.2,,,0-360,8.4,36,65,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
695,1698,DIN15019.2,,,0-360,8.4,42,65,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
696,1699,DIN15019.2,,,0-360,8.4,42,65,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84']","['single hook block', 'DS-Code']",SWSL
697,1700,DIN15019.2,,,0-360,8.4,48,65,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
698,1701,DIN15019.2,,,0-360,8.4,48,65,,,30,13.5,13.0,0,0.0,60,"['72', '78']","['single hook block', 'DS-Code']",SWSL
699,1702,DIN15019.2,,,0-360,8.4,54,65,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
700,1703,DIN15019.2,,,0-360,8.4,60,65,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60']","['single hook block', 'DS-Code']",SWSL
701,1704,DIN15019.2,,,0-360,8.4,66,65,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54']","['single hook block', 'DS-Code']",SWSL
702,1705,DIN15019.2,,,0-360,8.4,72,65,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48']","['single hook block', 'DS-Code']",SWSL
703,1706,DIN15019.2,,,0-360,8.4,78,65,,,30,13.5,13.0,0,0.0,60,"['30', '36']","['single hook block', 'DS-Code']",SWSL
704,1707,DIN15019.2,,,0-360,8.4,36,65,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
705,1708,DIN15019.2,,,0-360,8.4,36,65,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
706,1709,DIN15019.2,,,0-360,8.4,36,65,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
707,1710,DIN15019.2,,,0-360,8.4,36,65,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
708,1711,DIN15019.2,,,0-360,8.4,36,65,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
709,1712,DIN15019.2,,,0-360,8.4,36,65,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
710,1713,DIN15019.2,,,0-360,8.4,36,65,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
711,1714,DIN15019.2,,,0-360,8.4,36,65,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
712,1715,DIN15019.2,,,0-360,8.4,36,65,,72.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
713,1716,DIN15019.2,,,0-360,8.4,36,65,,78.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
714,1717,DIN15019.2,,,0-360,8.4,36,65,,84.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
715,1718,DIN15019.2,,,0-360,8.4,36,65,,90.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
716,1719,DIN15019.2,,,0-360,8.4,36,65,,96.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
